Электронные компоненты;LJA440001;LJA440001 - Блок лазера;['Brother HL-1201', 'Brother HL-1222W', 'Brother DCP-1610WE', 'Brother HL-1202', 'Brother HL-1222WE', 'Brother DCP-1610WR', 'Brother HL-1202R', 'Brother MFC-1910W', 'Brother DCP-1612W', 'Brother HL-1208', 'Brother MFC-1910WE', 'Brother DCP-1612WE', 'Brother HL-1210W', 'Brother MFC-1911NW', 'Brother DCP-1612WR', 'Brother HL-1210WE', 'Brother MFC-1911W', 'Brother DCP-1615NW', 'Brother HL-1210WR', 'Brother MFC-1912W', 'Brother DCP-1616NW', 'Brother HL-1211W', 'Brother MFC-1912WR', 'Brother DCP-1617NW', 'Brother HL-1212W', 'Brother MFC-1915W', 'Brother DCP-1618W', 'Brother HL-1212WE', 'Brother MFC-1916NW', 'Brother DCP-1622W', 'Brother HL-1212WR', 'Brother MFC-1919NW', 'Brother HL-1200', 'Brother HL-1218W'];
Электронные компоненты;A62145001;A62145001 - Дисплей;['Brother MFC-1813', 'Brother MFC-1919NW', 'Brother DCP-1618W', 'Brother MFC-1818'];
Электронные компоненты;LT2396001;LT2396001 - Плата высоковольтного питания;['Brother MFC-1813', 'Brother MFC-1919NW', 'Brother DCP-1618W', 'Brother MFC-1818'];
Электронные компоненты;LES978002;LES978002 - Планшетный сканер, в сборе;['Brother DCP-1612WR', 'Brother DCP-1622W', 'Brother DCP-1612WE', 'Brother DCP-1618W'];
Электронные компоненты;LT3860001;LT3860001 - Линейка планшетного сканера;['Brother DCP-1616NW', 'Brother MFC-1911W', 'Brother DCP-1610WE', 'Brother DCP-1617NW', 'Brother MFC-1912W', 'Brother DCP-1610WR', 'Brother DCP-1618W', 'Brother MFC-1912WR', 'Brother DCP-1612W', 'Brother DCP-1622W', 'Brother MFC-1915W', 'Brother DCP-1612WE', 'Brother MFC-1910W', 'Brother MFC-1916NW', 'Brother DCP-1612WR', 'Brother MFC-1910WE', 'Brother MFC-1919NW', 'Brother DCP-1615NW', 'Brother MFC-1911NW'];
Электронные компоненты;LEH895001;LEH895001 - Панель управления, в сборе;[];
Электронные компоненты;LT3403001;LT3403001 - Плата панели управления;[];
Электронные компоненты;LT3259001;LT3259001 - Плата форматтера;[];
Электронные компоненты;LT2395001;LT2395001 - Плата низковольтного питания (220В);['Brother MFC-1919NW'];
Узел термозакрепления;LEH826001;LEH826001 - Верхняя крышка узла термозакрепления, в сборе (флажок датчика выхода бумаги в комплекте);['Brother HL-1110E', 'Brother HL-1222W', 'Brother DCP-1510E', 'Brother HL-1110R', 'Brother HL-1222WE', 'Brother DCP-1510R', 'Brother HL-1111', 'Brother MFC-1810', 'Brother DCP-1511', 'Brother HL-1112', 'Brother MFC-1810E', 'Brother DCP-1512', 'Brother HL-1112E', 'Brother MFC-1810R', 'Brother DCP-1512E', 'Brother HL-1112R', 'Brother MFC-1811', 'Brother DCP-1512R', 'Brother HL-1118', 'Brother MFC-1813', 'Brother DCP-1518', 'Brother HL-1200', 'Brother MFC-1815', 'Brother DCP-1610W', 'Brother HL-1201', 'Brother MFC-1815R', 'Brother DCP-1610WE', 'Brother HL-1202', 'Brother MFC-1818', 'Brother DCP-1610WR', 'Brother HL-1202R', 'Brother MFC-1910W', 'Brother DCP-1612W', 'Brother HL-1208', 'Brother MFC-1910WE', 'Brother DCP-1612WE', 'Brother HL-1210W', 'Brother MFC-1911NW', 'Brother DCP-1612WR', 'Brother HL-1210WE', 'Brother MFC-1911W', 'Brother DCP-1615NW', 'Brother HL-1210WR', 'Brother MFC-1912W', 'Brother DCP-1616NW', 'Brother HL-1211W', 'Brother MFC-1912WR', 'Brother DCP-1617NW', 'Brother HL-1212W', 'Brother MFC-1915W', 'Brother DCP-1618W', 'Brother HL-1212WE', 'Brother MFC-1916NW', 'Brother DCP-1622W', 'Brother HL-1212WR', 'Brother MFC-1919NW', 'Brother HL-1110', 'Brother HL-1218W'];
Узел термозакрепления;LES913001;LES913001 - Печь, в сборе (220В);['Brother DCP-1616NW', 'Brother MFC-1911W', 'Brother DCP-1610WE', 'Brother DCP-1617NW', 'Brother MFC-1912W', 'Brother DCP-1610WR', 'Brother DCP-1618W', 'Brother MFC-1912WR', 'Brother DCP-1612W', 'Brother DCP-1622W', 'Brother MFC-1915W', 'Brother DCP-1612WE', 'Brother MFC-1910W', 'Brother MFC-1916NW', 'Brother DCP-1612WR', 'Brother MFC-1910WE', 'Brother MFC-1919NW', 'Brother DCP-1615NW', 'Brother MFC-1911NW'];
Детали корпуса;LY8028002;LY8028002 - Передняя крышка;['Brother DCP-1622W', 'Brother HL-1212WE', 'Brother DCP-1512E', 'Brother DCP-1622WE', 'Brother HL-1212WR', 'Brother DCP-1512R', 'Brother HL-1112', 'Brother HL-1218W', 'Brother DCP-1612W', 'Brother HL-1112E', 'Brother HL-1222W', 'Brother DCP-1612WE', 'Brother HL-1112R', 'Brother HL-1222WE', 'Brother DCP-1612WR', 'Brother HL-1202', 'Brother MFC-1912W', 'Brother DCP-1617NW', 'Brother HL-1202R', 'Brother MFC-1912WR', 'Brother DCP-1618W', 'Brother HL-1212W', 'Brother MFC-1919NW'];
Детали корпуса;LY8174001;LY8174001 - Откидная часть крышки для поддержки бумаги в узле выхода (без основного откидного лотка);['Brother DCP-1616NW', 'Brother MFC-1811', 'Brother DCP-1510E', 'Brother DCP-1617NW', 'Brother MFC-1813', 'Brother DCP-1510R', 'Brother DCP-1618W', 'Brother MFC-1815', 'Brother DCP-1511', 'Brother DCP-1622W', 'Brother MFC-1815R', 'Brother DCP-1512', 'Brother HL-1110', 'Brother MFC-1818', 'Brother DCP-1512E', 'Brother HL-1110E', 'Brother MFC-1910W', 'Brother DCP-1512R', 'Brother HL-1110R', 'Brother MFC-1910WE', 'Brother DCP-1518', 'Brother HL-1111', 'Brother MFC-1911NW', 'Brother DCP-1610W', 'Brother HL-1112', 'Brother MFC-1911W', 'Brother DCP-1610WE', 'Brother HL-1112E', 'Brother MFC-1912W', 'Brother DCP-1610WR', 'Brother HL-1112R', 'Brother MFC-1912WR', 'Brother DCP-1612W', 'Brother HL-1118', 'Brother MFC-1915W', 'Brother DCP-1612WE', 'Brother MFC-1810', 'Brother MFC-1916NW', 'Brother DCP-1612WR', 'Brother MFC-1810E', 'Brother MFC-1919NW', 'Brother DCP-1615NW', 'Brother MFC-1810R'];
Детали корпуса;LU7320001;LU7320001 - Наклейка (13X50);['Brother HL-1110', 'Brother HL-1218W', 'Brother DCP-1510E', 'Brother HL-1110E', 'Brother HL-1222W', 'Brother DCP-1510R', 'Brother HL-1110R', 'Brother HL-1222WE', 'Brother DCP-1511', 'Brother HL-1111', 'Brother MFC-1810', 'Brother DCP-1512', 'Brother HL-1112', 'Brother MFC-1810E', 'Brother DCP-1512E', 'Brother HL-1112E', 'Brother MFC-1810R', 'Brother DCP-1512R', 'Brother HL-1112R', 'Brother MFC-1811', 'Brother DCP-1518', 'Brother HL-1118', 'Brother MFC-1813', 'Brother DCP-1610W', 'Brother HL-1200', 'Brother MFC-1815', 'Brother DCP-1610WE', 'Brother HL-1201', 'Brother MFC-1815R', 'Brother DCP-1610WR', 'Brother HL-1202R', 'Brother MFC-1818', 'Brother DCP-1612W', 'Brother HL-1208', 'Brother MFC-1910W', 'Brother DCP-1612WE', 'Brother HL-1210W', 'Brother MFC-1911NW', 'Brother DCP-1612WR', 'Brother HL-1210WE', 'Brother MFC-1911W', 'Brother DCP-1615NW', 'Brother HL-1210WR', 'Brother MFC-1912W', 'Brother DCP-1616NW', 'Brother HL-1211W', 'Brother MFC-1915W', 'Brother DCP-1617NW', 'Brother HL-1212W', 'Brother MFC-1916NW', 'Brother DCP-1618W', 'Brother HL-1212WE', 'Brother MFC-1919NW', 'Brother DCP-1622W', 'Brother HL-1212WR'];
Детали корпуса;LY8178001;"LY8178001 - Наклейка ""высокая температура"" (13X30)";['Brother HL-1110', 'Brother HL-1218W', 'Brother DCP-1510E', 'Brother HL-1110E', 'Brother HL-1222W', 'Brother DCP-1510R', 'Brother HL-1110R', 'Brother HL-1222WE', 'Brother DCP-1511', 'Brother HL-1111', 'Brother MFC-1810', 'Brother DCP-1512', 'Brother HL-1112', 'Brother MFC-1810E', 'Brother DCP-1512E', 'Brother HL-1112E', 'Brother MFC-1810R', 'Brother DCP-1512R', 'Brother HL-1112R', 'Brother MFC-1811', 'Brother DCP-1518', 'Brother HL-1118', 'Brother MFC-1813', 'Brother DCP-1610W', 'Brother HL-1200', 'Brother MFC-1815', 'Brother DCP-1610WE', 'Brother HL-1201', 'Brother MFC-1815R', 'Brother DCP-1610WR', 'Brother HL-1202R', 'Brother MFC-1818', 'Brother DCP-1612W', 'Brother HL-1208', 'Brother MFC-1910W', 'Brother DCP-1612WE', 'Brother HL-1210W', 'Brother MFC-1911NW', 'Brother DCP-1612WR', 'Brother HL-1210WE', 'Brother MFC-1911W', 'Brother DCP-1615NW', 'Brother HL-1210WR', 'Brother MFC-1912W', 'Brother DCP-1616NW', 'Brother HL-1211W', 'Brother MFC-1915W', 'Brother DCP-1617NW', 'Brother HL-1212W', 'Brother MFC-1916NW', 'Brother DCP-1618W', 'Brother HL-1212WE', 'Brother MFC-1919NW', 'Brother DCP-1622W', 'Brother HL-1212WR'];
Детали корпуса;LJA011001;LJA011001 - Основание передвижного ограничителя формата бумаги в лотке подачи (без стопора);['Brother HL-1201', 'Brother HL-1222W', 'Brother DCP-1610WE', 'Brother HL-1202', 'Brother HL-1222WE', 'Brother DCP-1610WR', 'Brother HL-1202R', 'Brother MFC-1910W', 'Brother DCP-1612W', 'Brother HL-1208', 'Brother MFC-1910WE', 'Brother DCP-1612WE', 'Brother HL-1210W', 'Brother MFC-1911NW', 'Brother DCP-1612WR', 'Brother HL-1210WE', 'Brother MFC-1911W', 'Brother DCP-1615NW', 'Brother HL-1210WR', 'Brother MFC-1912W', 'Brother DCP-1616NW', 'Brother HL-1211W', 'Brother MFC-1912WR', 'Brother DCP-1617NW', 'Brother HL-1212W', 'Brother MFC-1915W', 'Brother DCP-1618W', 'Brother HL-1212WE', 'Brother MFC-1916NW', 'Brother DCP-1622W', 'Brother HL-1212WR', 'Brother MFC-1919NW', 'Brother HL-1200', 'Brother HL-1218W'];
Детали корпуса;LJA012001;LJA012001 - Стопор ограничителя формата бумаги в лотке подачи;['Brother HL-1201', 'Brother HL-1222W', 'Brother DCP-1610WE', 'Brother HL-1202', 'Brother HL-1222WE', 'Brother DCP-1610WR', 'Brother HL-1202R', 'Brother MFC-1910W', 'Brother DCP-1612W', 'Brother HL-1208', 'Brother MFC-1910WE', 'Brother DCP-1612WE', 'Brother HL-1210W', 'Brother MFC-1911NW', 'Brother DCP-1612WR', 'Brother HL-1210WE', 'Brother MFC-1911W', 'Brother DCP-1615NW', 'Brother HL-1210WR', 'Brother MFC-1912W', 'Brother DCP-1616NW', 'Brother HL-1211W', 'Brother MFC-1912WR', 'Brother DCP-1617NW', 'Brother HL-1212W', 'Brother MFC-1915W', 'Brother DCP-1618W', 'Brother HL-1212WE', 'Brother MFC-1916NW', 'Brother DCP-1622W', 'Brother HL-1212WR', 'Brother MFC-1919NW', 'Brother HL-1200', 'Brother HL-1218W'];
Детали корпуса;LJA069001;LJA069001 - Зажим ограничителя формата бумаги в лотке подачи;['Brother HL-1201', 'Brother HL-1222W', 'Brother DCP-1610WE', 'Brother HL-1202', 'Brother HL-1222WE', 'Brother DCP-1610WR', 'Brother HL-1202R', 'Brother MFC-1910W', 'Brother DCP-1612W', 'Brother HL-1208', 'Brother MFC-1910WE', 'Brother DCP-1612WE', 'Brother HL-1210W', 'Brother MFC-1911NW', 'Brother DCP-1612WR', 'Brother HL-1210WE', 'Brother MFC-1911W', 'Brother DCP-1615NW', 'Brother HL-1210WR', 'Brother MFC-1912W', 'Brother DCP-1616NW', 'Brother HL-1211W', 'Brother MFC-1912WR', 'Brother DCP-1617NW', 'Brother HL-1212W', 'Brother MFC-1915W', 'Brother DCP-1618W', 'Brother HL-1212WE', 'Brother MFC-1916NW', 'Brother DCP-1622W', 'Brother HL-1212WR', 'Brother MFC-1919NW', 'Brother HL-1200', 'Brother HL-1218W'];
Детали корпуса;LEH005002;LEH005002 - Левая декоративная крышка;['Brother DCP-1612WE', 'Brother MFC-1912W', 'Brother DCP-1512E', 'Brother DCP-1612WR', 'Brother MFC-1912WR', 'Brother DCP-1512R', 'Brother DCP-1617NW', 'Brother MFC-1919NW', 'Brother DCP-1612W', 'Brother DCP-1618W'];
Детали корпуса;LEH004001;LEH004001 - Основная откидная часть крышки для поддержки бумаги в узле выхода;['Brother DCP-1612WE', 'Brother MFC-1815', 'Brother DCP-1510E', 'Brother DCP-1612WR', 'Brother MFC-1815R', 'Brother DCP-1510R', 'Brother DCP-1615NW', 'Brother MFC-1818', 'Brother DCP-1511', 'Brother DCP-1616NW', 'Brother MFC-1910W', 'Brother DCP-1512', 'Brother DCP-1617NW', 'Brother MFC-1910WE', 'Brother DCP-1512E', 'Brother DCP-1618W', 'Brother MFC-1911NW', 'Brother DCP-1512R', 'Brother DCP-1622W', 'Brother MFC-1911W', 'Brother DCP-1518', 'Brother MFC-1810', 'Brother MFC-1912W', 'Brother DCP-1610W', 'Brother MFC-1810E', 'Brother MFC-1912WR', 'Brother DCP-1610WE', 'Brother MFC-1810R', 'Brother MFC-1915W', 'Brother DCP-1610WR', 'Brother MFC-1811', 'Brother MFC-1916NW', 'Brother DCP-1612W', 'Brother MFC-1813', 'Brother MFC-1919NW'];
Детали корпуса;LEH207001;LEH207001 - Петля поддержки планшетного сканера;['Brother DCP-1612WE', 'Brother MFC-1815', 'Brother DCP-1510E', 'Brother DCP-1612WR', 'Brother MFC-1815R', 'Brother DCP-1510R', 'Brother DCP-1615NW', 'Brother MFC-1818', 'Brother DCP-1511', 'Brother DCP-1616NW', 'Brother MFC-1910W', 'Brother DCP-1512', 'Brother DCP-1617NW', 'Brother MFC-1910WE', 'Brother DCP-1512E', 'Brother DCP-1618W', 'Brother MFC-1911NW', 'Brother DCP-1512R', 'Brother DCP-1622W', 'Brother MFC-1911W', 'Brother DCP-1518', 'Brother MFC-1810', 'Brother MFC-1912W', 'Brother DCP-1610W', 'Brother MFC-1810E', 'Brother MFC-1912WR', 'Brother DCP-1610WE', 'Brother MFC-1810R', 'Brother MFC-1915W', 'Brother DCP-1610WR', 'Brother MFC-1811', 'Brother MFC-1916NW', 'Brother DCP-1612W', 'Brother MFC-1813', 'Brother MFC-1919NW'];
Детали корпуса;LEH206001;LEH206001 - Демпфер планшетного сканера;['Brother DCP-1612WE', 'Brother MFC-1815', 'Brother DCP-1510E', 'Brother DCP-1612WR', 'Brother MFC-1815R', 'Brother DCP-1510R', 'Brother DCP-1615NW', 'Brother MFC-1818', 'Brother DCP-1511', 'Brother DCP-1616NW', 'Brother MFC-1910W', 'Brother DCP-1512', 'Brother DCP-1617NW', 'Brother MFC-1910WE', 'Brother DCP-1512E', 'Brother DCP-1618W', 'Brother MFC-1911NW', 'Brother DCP-1512R', 'Brother DCP-1622W', 'Brother MFC-1911W', 'Brother DCP-1518', 'Brother MFC-1810', 'Brother MFC-1912W', 'Brother DCP-1610W', 'Brother MFC-1810E', 'Brother MFC-1912WR', 'Brother DCP-1610WE', 'Brother MFC-1810R', 'Brother MFC-1915W', 'Brother DCP-1610WR', 'Brother MFC-1811', 'Brother MFC-1916NW', 'Brother DCP-1612W', 'Brother MFC-1813', 'Brother MFC-1919NW'];
