Подача и захват бумаги;JC73-10907A;JC73-10907A - Резиновый элемент на ролик захвата бумаги из лотка ручной подачи (лоток 1);['Samsung ML-7300', 'Xerox Phaser 3310', 'Samsung ML-1651N', 'Samsung ML-7300N'];
Внутренние компоненты;JC96-02058A;JC96-02058A - Главный редуктор, в сборе (мотор в комплекте);['Samsung ML-1451N', 'Samsung ML-1450', 'Xerox Phaser 3310'];
Электронные компоненты;JC59-00004A;JC59-00004A - Блок лазера;['Samsung ML-1451N', 'Samsung ML-1450', 'Xerox Phaser 3310'];
Электронные компоненты;JC92-01313A;"JC92-01313A - Плата высоковольтного питания
Снято с производства";['Samsung ML-1451N', 'Xerox Phaser 3310'];
Узел термозакрепления;4713-001136;"4713-001136 - Лампа нагрева тефлонового вала (230В / 500Вт / 284мм)
Снято с производства";['Samsung ML-1250', 'Xerox Phaser 3210', 'Samsung ML-1220M', 'Xerox Phaser 3110', 'Xerox Phaser 3310'];
Узел термозакрепления;JC81-00395A;JC81-00395A - Печь, в сборе (220В);['Samsung ML-1451N', 'Samsung ML-1450', 'Xerox Phaser 3310'];
